PdfType: replica
Format: lhagrid1
---
9.9999997E-10 1.4508288E-09 2.1049043E-09 3.0538556E-09 4.4306216E-09 6.4280732E-09 9.3260333E-09 1.3530478E-08 1.9630406E-08 2.8480359E-08 4.1320124E-08 5.9948427E-08 8.6974900E-08 1.2618568E-07 1.8307382E-07 2.6560878E-07 3.8535285E-07 5.5908100E-07 8.1113080E-07 1.1768119E-06 1.7073527E-06 2.4770764E-06 3.5938137E-06 5.2140081E-06 7.5646331E-06 1.0974988E-05 1.5922828E-05 2.3101296E-05 3.3516026E-05 4.8626014E-05 7.0548020E-05 1.0235310E-04 1.4849682E-04 2.1544346E-04 3.1257159E-04 4.5348785E-04 6.5793324E-04 9.5454848E-04 1.3848863E-03 2.0092330E-03 2.9150532E-03 4.2292429E-03 6.1359075E-03 8.9021511E-03 1.2915497E-02 1.8738175E-02 2.7185882E-02 3.9442062E-02 5.7223678E-02 8.3021760E-02 1.0000000E-01 1.1836734E-01 1.3673469E-01 1.5510204E-01 1.7346939E-01 1.9183673E-01 2.1020408E-01 2.2857143E-01 2.4693878E-01 2.6530612E-01 2.8367347E-01 3.0204082E-01 3.2040817E-01 3.3877552E-01 3.5714287E-01 3.7551022E-01 3.9387757E-01 4.1224489E-01 4.3061224E-01 4.4897959E-01 4.6734694E-01 4.8571429E-01 5.0408161E-01 5.2244896E-01 5.4081631E-01 5.5918366E-01 5.7755101E-01 5.9591836E-01 6.1428571E-01 6.3265306E-01 6.5102041E-01 6.6938776E-01 6.8775511E-01 7.0612246E-01 7.2448981E-01 7.4285716E-01 7.6122451E-01 7.7959186E-01 7.9795921E-01 8.1632656E-01 8.3469385E-01 8.5306120E-01 8.7142855E-01 8.8979590E-01 9.0816325E-01 9.2653060E-01 9.4489795E-01 9.6326530E-01 9.8163265E-01 1.0000000E+00
1.0000000E+00 1.0796795E+00 1.1706605E+00 1.2750000E+00
-4 -3 -2 -1 1 2 3 4 21
  0.0000000E+00  1.8251197E+00  1.8328739E+00  1.8328748E+00  1.8331029E+00  1.8331037E+00  1.8249071E+00 -6.3578291E-08 -5.3113275E+00
 -3.1788659E-08  1.8334863E+00  1.8413006E+00  1.8413013E+00  1.8415356E+00  1.8415363E+00  1.8332689E+00 -3.1789629E-08 -4.4672508E+00
 -3.1789146E-08  1.8807991E+00  1.8886726E+00  1.8886737E+00  1.8889135E+00  1.8889145E+00  1.8805766E+00 -3.1789146E-08 -3.2336879E+00
 -4.7683717E-08  1.9789792E+00  1.9869120E+00  1.9869132E+00  1.9871589E+00  1.9871597E+00  1.9787519E+00 -4.7683717E-08 -1.4538254E+00
  0.0000000E+00  1.7237834E+00  1.7320423E+00  1.7320435E+00  1.7323083E+00  1.7323093E+00  1.7235377E+00  6.3578291E-08 -4.9941554E+00
 -4.7684200E-08  1.7340406E+00  1.7423594E+00  1.7423605E+00  1.7426300E+00  1.7426311E+00  1.7337900E+00 -4.7683230E-08 -4.1716719E+00
  3.1790599E-08  1.7811397E+00  1.7895213E+00  1.7895225E+00  1.7897987E+00  1.7898000E+00  1.7808839E+00  3.1787689E-08 -2.9676523E+00
  4.7683230E-08  1.8766854E+00  1.8851297E+00  1.8851310E+00  1.8854142E+00  1.8854156E+00  1.8764244E+00  4.7684200E-08 -1.2320188E+00
  6.3578291E-08  1.6279979E+00  1.6367936E+00  1.6367950E+00  1.6371015E+00  1.6371030E+00  1.6277149E+00  0.0000000E+00 -4.6959238E+00
 -1.5894573E-08  1.6390662E+00  1.6479291E+00  1.6479306E+00  1.6482447E+00  1.6482463E+00  1.6387770E+00 -1.5894573E-08 -3.8913460E+00
  6.3579257E-08  1.6860033E+00  1.6949327E+00  1.6949345E+00  1.6952559E+00  1.6952577E+00  1.6857082E+00  6.3577318E-08 -2.7170067E+00
  1.5894086E-08  1.7790344E+00  1.7880299E+00  1.7880317E+00  1.7883610E+00  1.7883627E+00  1.7787334E+00  1.5895058E-08 -1.0254883E+00
  0.0000000E+00  1.5374534E+00  1.5468196E+00  1.5468214E+00  1.5471759E+00  1.5471777E+00  1.5371283E+00  6.3578291E-08 -4.4155016E+00
 -6.3579741E-08  1.5497441E+00  1.5591813E+00  1.5591834E+00  1.5595466E+00  1.5595486E+00  1.5494123E+00 -6.3576834E-08 -3.6301615E+00
 -4.7687113E-08  1.5964090E+00  1.6059170E+00  1.6059190E+00  1.6062908E+00  1.6062928E+00  1.5960702E+00 -4.7680320E-08 -2.4844837E+00
