PdfType: replica
Format: lhagrid1
---
9.9999997E-10 1.4508288E-09 2.1049043E-09 3.0538556E-09 4.4306216E-09 6.4280732E-09 9.3260333E-09 1.3530478E-08 1.9630406E-08 2.8480359E-08 4.1320124E-08 5.9948427E-08 8.6974900E-08 1.2618568E-07 1.8307382E-07 2.6560878E-07 3.8535285E-07 5.5908100E-07 8.1113080E-07 1.1768119E-06 1.7073527E-06 2.4770764E-06 3.5938137E-06 5.2140081E-06 7.5646331E-06 1.0974988E-05 1.5922828E-05 2.3101296E-05 3.3516026E-05 4.8626014E-05 7.0548020E-05 1.0235310E-04 1.4849682E-04 2.1544346E-04 3.1257159E-04 4.5348785E-04 6.5793324E-04 9.5454848E-04 1.3848863E-03 2.0092330E-03 2.9150532E-03 4.2292429E-03 6.1359075E-03 8.9021511E-03 1.2915497E-02 1.8738175E-02 2.7185882E-02 3.9442062E-02 5.7223678E-02 8.3021760E-02 1.0000000E-01 1.1836734E-01 1.3673469E-01 1.5510204E-01 1.7346939E-01 1.9183673E-01 2.1020408E-01 2.2857143E-01 2.4693878E-01 2.6530612E-01 2.8367347E-01 3.0204082E-01 3.2040817E-01 3.3877552E-01 3.5714287E-01 3.7551022E-01 3.9387757E-01 4.1224489E-01 4.3061224E-01 4.4897959E-01 4.6734694E-01 4.8571429E-01 5.0408161E-01 5.2244896E-01 5.4081631E-01 5.5918366E-01 5.7755101E-01 5.9591836E-01 6.1428571E-01 6.3265306E-01 6.5102041E-01 6.6938776E-01 6.8775511E-01 7.0612246E-01 7.2448981E-01 7.4285716E-01 7.6122451E-01 7.7959186E-01 7.9795921E-01 8.1632656E-01 8.3469385E-01 8.5306120E-01 8.7142855E-01 8.8979590E-01 9.0816325E-01 9.2653060E-01 9.4489795E-01 9.6326530E-01 9.8163265E-01 1.0000000E+00
1.0000000E+00 1.0796795E+00 1.1706605E+00 1.2750000E+00
-4 -3 -2 -1 1 2 3 4 21
  1.2715658E-07  2.5931823E+00  3.0377035E+00  3.0377045E+00  3.0377166E+00  3.0377176E+00  2.5929692E+00 -1.2715658E-07 -4.4812019E+01
  2.4253193E-13  2.2597840E+00  2.7036231E+00  2.7036240E+00  2.7036388E+00  2.7036397E+00  2.2595677E+00 -2.4253193E-13 -4.8610779E+01
 -1.5895543E-08  1.9391820E+00  2.3823457E+00  2.3823466E+00  2.3823638E+00  2.3823650E+00  1.9389623E+00 -1.5893601E-08 -5.2713894E+01
 -4.7682747E-08  1.6419815E+00  2.0844972E+00  2.0844984E+00  2.0845175E+00  2.0845189E+00  1.6417582E+00 -4.7684686E-08 -5.7042171E+01
  0.0000000E+00  2.3885424E+00  2.8280478E+00  2.8280492E+00  2.8280692E+00  2.8280709E+00  2.3883026E+00 -1.2715658E-07 -4.0616005E+01
 -9.5366701E-08  2.0941188E+00  2.5329499E+00  2.5329514E+00  2.5329728E+00  2.5329742E+00  2.0938754E+00 -9.5368158E-08 -4.3990253E+01
 -3.1789629E-08  1.8126408E+00  2.2508025E+00  2.2508042E+00  2.2508285E+00  2.2508302E+00  1.8123938E+00 -3.1788659E-08 -4.7538452E+01
 -1.5894573E-08  1.5559772E+00  1.9934974E+00  1.9934992E+00  1.9935263E+00  1.9935281E+00  1.5557270E+00 -1.5894573E-08 -5.1236294E+01
  1.2715658E-07  2.1988373E+00  2.6333802E+00  2.6333821E+00  2.6334131E+00  2.6334152E+00  2.1985693E+00  1.2715658E-07 -3.6811726E+01
 -6.3578042E-08  1.9362842E+00  2.3701577E+00  2.3701596E+00  2.3701947E+00  2.3701968E+00  1.9360123E+00 -6.3578533E-08 -3.9713200E+01
  4.7684200E-08  1.6902068E+00  2.1234179E+00  2.1234198E+00  2.1234586E+00  2.1234612E+00  1.6899316E+00  4.7683230E-08 -4.2787117E+01
